key,item,date,price,customer
ORD-1264,Latte,24-05-04,10,CUST-918
ORD-1265,Mocha,24-09-30,17,CUST-434
ORD-1266,Mocha,24-07-09,13,CUST-843
ORD-1267,Latte,24-07-06,11,CUST-103
ORD-1268,Espresso,24-07-10,16,CUST-669
ORD-1269,Cake,24-08-07,12,CUST-982
ORD-1270,Sandwich,24-09-21,14,CUST-938
ORD-1271,Latte,24-11-27,19,CUST-330
ORD-1272,Tea,24-04-15,13,CUST-632
ORD-1273,Coffee,24-09-17,16,CUST-683
ORD-1274,Tea,24-01-06,16,CUST-925
ORD-1275,Espresso,24-01-11,12,CUST-876
ORD-1276,Mocha,24-03-04,11,CUST-589
ORD-1277,Espresso,24-08-09,2,CUST-051
ORD-1278,Cake,24-09-16,3,CUST-972
ORD-1279,Cappuccino,24-04-05,4,CUST-265
ORD-1280,Tea,24-03-20,14,CUST-983
ORD-1281,Latte,24-12-30,15,CUST-779
ORD-1282,Cappuccino,24-02-12,19,CUST-455
ORD-1283,Cappuccino,24-09-18,15,CUST-552
ORD-1284,Cappuccino,24-09-27,5,CUST-574
ORD-1285,Coffee,24-05-18,6,CUST-742
ORD-1286,Mocha,24-07-27,12,CUST-527
ORD-1287,Cappuccino,24-09-21,11,CUST-865
ORD-1288,Sandwich,24-06-12,8,CUST-431
ORD-1289,Coffee,24-04-20,14,CUST-395
ORD-1290,Coffee,24-05-15,12,CUST-887
ORD-1291,Cappuccino,24-06-28,16,CUST-154
ORD-1292,Coffee,24-04-29,7,CUST-048
ORD-1293,Latte,24-09-04,3,CUST-084
ORD-1294,Coffee,24-06-07,12,CUST-114
ORD-1295,Latte,24-07-09,3,CUST-137
ORD-1296,Mocha,24-12-06,2,CUST-496
ORD-1297,Espresso,24-05-31,2,CUST-042
ORD-1298,Cake,24-01-22,19,CUST-276
ORD-1299,Coffee,24-02-05,17,CUST-097
ORD-1300,Coffee,24-11-20,3,CUST-440
ORD-1301,Coffee,24-06-27,18,CUST-009
ORD-1302,Espresso,24-05-16,12,CUST-149
ORD-1303,Cappuccino,24-06-20,5,CUST-005
ORD-1304,Coffee,24-02-23,6,CUST-769
ORD-1305,Cappuccino,24-07-27,15,CUST-324
ORD-1306,Cake,24-01-11,5,CUST-432
ORD-1307,Latte,24-08-13,13,CUST-555
ORD-1308,Tea,24-11-27,6,CUST-606
ORD-1309,Tea,24-03-14,3,CUST-847
ORD-1310,Coffee,24-12-16,18,CUST-549
ORD-1311,Espresso,24-10-13,19,CUST-014
ORD-1312,Sandwich,24-05-08,11,CUST-245
ORD-1313,Espresso,24-10-12,18,CUST-894
ORD-1314,Tea,24-07-11,15,CUST-247
ORD-1315,Tea,24-11-25,8,CUST-257
ORD-1316,Coffee,24-02-06,14,CUST-913
ORD-1317,Coffee,24-11-26,5,CUST-522
ORD-1318,Cappuccino,24-06-14,8,CUST-041
ORD-1319,Latte,24-05-29,6,CUST-488
ORD-1320,Espresso,24-09-12,13,CUST-872
ORD-1321,Mocha,24-03-14,8,CUST-276
ORD-1322,Tea,24-02-28,20,CUST-309
ORD-1323,Sandwich,24-04-07,16,CUST-140
ORD-1324,Sandwich,24-01-18,14,CUST-245
ORD-1325,Tea,24-09-24,17,CUST-693
ORD-1326,Mocha,24-09-28,17,CUST-530
ORD-1327,Cappuccino,24-12-27,17,CUST-530
ORD-1328,Sandwich,24-04-03,14,CUST-100
ORD-1329,Latte,24-01-23,15,CUST-461
ORD-1330,Tea,24-03-16,6,CUST-798
ORD-1331,Mocha,24-06-01,2,CUST-625
ORD-1332,Cappuccino,24-07-29,20,CUST-438
ORD-1333,Cappuccino,24-09-24,10,CUST-874
ORD-1334,Cake,24-05-04,17,CUST-957
ORD-1335,Coffee,24-10-07,3,CUST-649
ORD-1336,Espresso,24-06-12,3,CUST-328
ORD-1337,Cake,24-08-19,9,CUST-616
ORD-1338,Sandwich,24-02-23,18,CUST-152
ORD-1339,Latte,24-01-03,15,CUST-042
ORD-1340,Cappuccino,24-01-11,15,CUST-005
ORD-1341,Tea,24-03-07,2,CUST-494
ORD-1342,Tea,24-05-11,17,CUST-495
ORD-1343,Coffee,24-10-27,17,CUST-866
ORD-1344,Mocha,24-05-22,6,CUST-673
ORD-1345,Cappuccino,24-04-04,13,CUST-259
ORD-1346,Cappuccino,24-05-20,8,CUST-558
ORD-1347,Espresso,24-04-11,6,CUST-506
ORD-1348,Mocha,24-11-18,13,CUST-266
ORD-1349,Espresso,24-11-21,2,CUST-896
ORD-1350,Latte,24-02-01,13,CUST-383
ORD-1351,Tea,24-12-22,10,CUST-624
ORD-1352,Sandwich,24-04-02,10,CUST-268
ORD-1353,Coffee,24-07-02,19,CUST-391
ORD-1354,Cappuccino,24-01-14,11,CUST-034
ORD-1355,Mocha,24-05-21,19,CUST-768
ORD-1356,Tea,24-10-08,16,CUST-843
ORD-1357,Cake,24-02-29,2,CUST-955
ORD-1358,Tea,24-01-04,5,CUST-156
ORD-1359,Sandwich,24-03-05,12,CUST-746
ORD-1360,Espresso,24-12-27,12,CUST-445
ORD-1361,Cake,24-04-06,4,CUST-307
ORD-1362,Mocha,24-06-10,13,CUST-175
ORD-1363,Sandwich,24-01-16,13,CUST-400
ORD-1364,Coffee,24-04-23,10,CUST-311
ORD-1365,Latte,24-12-19,20,CUST-613
ORD-1366,Latte,24-09-30,12,CUST-884
ORD-1367,Mocha,24-08-11,12,CUST-434
ORD-1368,Latte,24-08-11,4,CUST-231
ORD-1369,Cake,24-10-10,12,CUST-108
ORD-1370,Cappuccino,24-12-20,19,CUST-465
ORD-1371,Coffee,24-11-01,15,CUST-653
ORD-1372,Sandwich,24-08-20,4,CUST-549
ORD-1373,Cappuccino,24-06-18,15,CUST-634
ORD-1374,Espresso,24-04-08,2,CUST-246
ORD-1375,Tea,24-08-29,2,CUST-845
ORD-1376,Cake,24-01-01,12,CUST-157
ORD-1377,Cake,24-07-31,16,CUST-455
ORD-1378,Cake,24-11-28,18,CUST-545
ORD-1379,Cake,24-02-22,6,CUST-553
ORD-1380,Latte,24-11-11,4,CUST-655
ORD-1381,Cake,24-10-14,3,CUST-937
ORD-1382,Tea,24-04-17,9,CUST-473
ORD-1383,Sandwich,24-06-06,12,CUST-217
ORD-1384,Tea,24-12-01,11,CUST-767
ORD-1385,Latte,24-12-20,14,CUST-553
ORD-1386,Sandwich,24-10-13,16,CUST-587
ORD-1387,Coffee,24-02-09,3,CUST-527
ORD-1388,Espresso,24-11-28,8,CUST-616
ORD-1389,Tea,24-04-21,9,CUST-335
ORD-1390,Mocha,24-11-13,3,CUST-012
ORD-1391,Tea,24-07-17,15,CUST-999
ORD-1392,Tea,24-11-02,11,CUST-789
ORD-1393,Latte,24-10-05,12,CUST-161
ORD-1394,Latte,24-09-12,18,CUST-159
ORD-1395,Cappuccino,24-07-27,14,CUST-559
ORD-1396,Sandwich,24-09-21,17,CUST-061
ORD-1397,Cake,24-06-04,15,CUST-732
ORD-1398,Cappuccino,24-01-13,5,CUST-602
ORD-1399,Tea,24-10-21,10,CUST-294
ORD-1400,Espresso,24-01-02,16,CUST-670
ORD-1401,Sandwich,24-11-10,11,CUST-273
ORD-1402,Sandwich,24-12-03,12,CUST-086
ORD-1403,Tea,24-01-02,9,CUST-576
ORD-1404,Cappuccino,24-05-21,12,CUST-617
ORD-1405,Sandwich,24-06-02,7,CUST-739
ORD-1406,Mocha,24-10-12,10,CUST-505
ORD-1407,Sandwich,24-10-08,16,CUST-728
ORD-1408,Cake,24-06-11,20,CUST-515
ORD-1409,Sandwich,24-10-23,19,CUST-814
ORD-1410,Tea,24-12-29,20,CUST-944
ORD-1411,Cake,24-11-25,6,CUST-459
ORD-1412,Espresso,24-10-20,14,CUST-091
ORD-1413,Coffee,24-08-26,18,CUST-017
ORD-1414,Cappuccino,24-08-06,18,CUST-578
ORD-1415,Espresso,24-08-24,6,CUST-169
ORD-1416,Cake,24-06-16,2,CUST-434
ORD-1417,Espresso,24-08-29,10,CUST-132
ORD-1418,Espresso,24-12-11,9,CUST-851
ORD-1419,Coffee,24-04-14,7,CUST-544
ORD-1420,Sandwich,24-03-09,4,CUST-371
ORD-1421,Sandwich,24-01-13,7,CUST-209
ORD-1422,Cake,24-05-30,16,CUST-184
ORD-1423,Cappuccino,24-10-11,17,CUST-115
ORD-1424,Cappuccino,24-11-12,15,CUST-651
ORD-1425,Mocha,24-03-12,15,CUST-443
ORD-1426,Latte,24-12-06,8,CUST-871
ORD-1427,Mocha,24-03-18,19,CUST-391
ORD-1428,Tea,24-03-26,12,CUST-349
ORD-1429,Espresso,24-07-01,14,CUST-021
ORD-1430,Coffee,24-10-10,7,CUST-072
ORD-1431,Sandwich,24-01-24,12,CUST-820
ORD-1432,Coffee,24-07-24,19,CUST-051
ORD-1433,Cappuccino,24-04-07,14,CUST-643
ORD-1434,Mocha,24-06-26,17,CUST-626
ORD-1435,Latte,24-07-07,4,CUST-083
ORD-1436,Tea,24-04-15,15,CUST-780
ORD-1437,Coffee,24-08-05,7,CUST-832
ORD-1438,Cappuccino,24-09-01,19,CUST-299
ORD-1439,Espresso,24-12-01,12,CUST-284
ORD-1440,Mocha,24-05-21,9,CUST-990
ORD-1441,Mocha,24-02-25,14,CUST-634
ORD-1442,Cake,24-08-20,20,CUST-998
ORD-1443,Latte,24-01-20,13,CUST-037
ORD-1444,Coffee,24-11-29,7,CUST-544
ORD-1445,Cappuccino,24-09-26,9,CUST-127
ORD-1446,Sandwich,24-08-04,9,CUST-411
ORD-1447,Espresso,24-04-11,17,CUST-844
ORD-1448,Espresso,24-09-17,7,CUST-499
ORD-1449,Cake,24-07-26,4,CUST-274
ORD-1450,Coffee,24-06-12,7,CUST-176
ORD-1451,Espresso,24-03-03,3,CUST-488
ORD-1452,Tea,24-11-26,2,CUST-324
ORD-1453,Espresso,24-06-26,15,CUST-072
ORD-1454,Coffee,24-07-18,15,CUST-500
ORD-1455,Mocha,24-12-06,17,CUST-285
ORD-1456,Mocha,24-04-22,5,CUST-682
ORD-1457,Latte,24-12-15,19,CUST-258
ORD-1458,Cake,24-12-27,2,CUST-631
ORD-1459,Latte,24-06-25,6,CUST-183
ORD-1460,Latte,24-06-19,4,CUST-295
ORD-1461,Mocha,24-07-04,14,CUST-977
ORD-1462,Cake,24-04-25,18,CUST-150
ORD-1463,Tea,24-10-23,15,CUST-971
ORD-1464,Latte,24-03-02,20,CUST-576
ORD-1465,Cake,24-02-29,7,CUST-853
ORD-1466,Tea,24-09-07,4,CUST-619
ORD-1467,Mocha,24-06-08,12,CUST-629
ORD-1468,Tea,24-03-15,10,CUST-864
ORD-1469,Espresso,24-09-27,2,CUST-159
ORD-1470,Coffee,24-01-21,16,CUST-018
ORD-1471,Espresso,24-06-13,4,CUST-067
ORD-1472,Sandwich,24-05-18,5,CUST-840
ORD-1473,Cappuccino,24-08-02,2,CUST-726
ORD-1474,Tea,24-12-22,2,CUST-830
ORD-1475,Mocha,24-01-27,13,CUST-340
ORD-1476,Sandwich,24-05-06,14,CUST-034
ORD-1477,Sandwich,24-10-18,16,CUST-009
ORD-1478,Tea,24-03-10,16,CUST-792
ORD-1479,Sandwich,24-03-26,19,CUST-501
ORD-1480,Espresso,24-12-07,10,CUST-596
ORD-1481,Coffee,24-06-19,17,CUST-661
ORD-1482,Mocha,24-05-08,6,CUST-421
ORD-1483,Cappuccino,24-10-22,4,CUST-706
ORD-1484,Espresso,24-04-24,13,CUST-652
ORD-1485,Coffee,24-08-04,9,CUST-616
ORD-1486,Coffee,24-03-08,9,CUST-452
ORD-1487,Mocha,24-03-31,11,CUST-743
ORD-1488,Cake,24-04-01,13,CUST-769
ORD-1489,Latte,24-01-05,9,CUST-459
ORD-1490,Latte,24-11-20,9,CUST-320
ORD-1491,Mocha,24-06-08,3,CUST-387
ORD-1492,Sandwich,24-11-12,20,CUST-402
ORD-1493,Espresso,24-09-13,19,CUST-725
ORD-1494,Latte,24-03-01,14,CUST-983
ORD-1495,Coffee,24-12-06,10,CUST-495
ORD-1496,Sandwich,24-08-30,2,CUST-187
ORD-1497,Mocha,24-12-04,6,CUST-180
ORD-1498,Coffee,24-05-06,7,CUST-113
ORD-1499,Latte,24-07-26,17,CUST-643
ORD-1500,Mocha,24-08-30,3,CUST-212
ORD-1501,Cake,24-07-20,7,CUST-103
ORD-1502,Espresso,24-11-09,6,CUST-641
ORD-1503,Mocha,24-02-17,19,CUST-609
ORD-1504,Cake,24-08-24,13,CUST-711
ORD-1505,Sandwich,24-05-05,20,CUST-466
ORD-1506,Espresso,24-05-05,4,CUST-501
ORD-1507,Mocha,24-01-28,5,CUST-851
ORD-1508,Latte,24-09-29,10,CUST-181
ORD-1509,Espresso,24-02-05,14,CUST-725
ORD-1510,Tea,24-10-08,2,CUST-764
ORD-1511,Latte,24-05-02,15,CUST-715
ORD-1512,Latte,24-07-01,13,CUST-443
ORD-1513,Latte,24-07-18,17,CUST-914
ORD-1514,Coffee,24-10-24,12,CUST-858
ORD-1515,Sandwich,24-07-03,12,CUST-559
ORD-1516,Cappuccino,24-06-03,19,CUST-825
ORD-1517,Tea,24-01-12,7,CUST-428
ORD-1518,Mocha,24-06-12,8,CUST-848
ORD-1519,Latte,24-06-23,3,CUST-608
ORD-1520,Mocha,24-02-27,6,CUST-803
ORD-1521,Latte,24-05-28,17,CUST-708
ORD-1522,Tea,24-02-21,17,CUST-189
ORD-1523,Cappuccino,24-06-09,14,CUST-522
ORD-1524,Tea,24-06-21,11,CUST-618
ORD-1525,Coffee,24-04-17,19,CUST-433
ORD-1526,Cappuccino,24-01-15,7,CUST-703
ORD-1527,Mocha,24-03-14,3,CUST-264
ORD-1528,Espresso,24-03-17,19,CUST-649
ORD-1529,Sandwich,24-09-16,9,CUST-667
ORD-1530,Cappuccino,24-08-29,2,CUST-108
ORD-1531,Espresso,24-02-05,10,CUST-698
ORD-1532,Sandwich,24-10-04,8,CUST-539
ORD-1533,Tea,24-12-30,15,CUST-742
ORD-1534,Sandwich,24-02-10,7,CUST-259
ORD-1535,Coffee,24-01-09,5,CUST-347
ORD-1536,Espresso,24-08-06,14,CUST-910
ORD-1537,Mocha,24-11-12,6,CUST-450
ORD-1538,Espresso,24-10-11,17,CUST-561
ORD-1539,Cappuccino,24-06-10,4,CUST-518
ORD-1540,Mocha,24-05-18,2,CUST-415
ORD-1541,Cappuccino,24-04-20,15,CUST-008
ORD-1542,Mocha,24-09-08,15,CUST-574
ORD-1543,Sandwich,24-05-02,12,CUST-630
ORD-1544,Tea,24-01-21,6,CUST-400
ORD-1545,Cappuccino,24-09-15,18,CUST-714
ORD-1546,Mocha,24-01-03,15,CUST-151
ORD-1547,Sandwich,24-04-18,19,CUST-310
ORD-1548,Cappuccino,24-04-05,8,CUST-951
ORD-1549,Coffee,24-12-12,3,CUST-506
ORD-1550,Cake,24-02-25,18,CUST-879
ORD-1551,Cappuccino,24-06-19,20,CUST-351
ORD-1552,Sandwich,24-09-10,15,CUST-468
ORD-1553,Tea,24-04-19,10,CUST-646
ORD-1554,Tea,24-04-14,13,CUST-486
ORD-1555,Latte,24-09-07,9,CUST-771
ORD-1556,Tea,24-12-25,19,CUST-339
ORD-1557,Tea,24-10-22,19,CUST-239
ORD-1558,Latte,24-04-17,10,CUST-138
ORD-1559,Tea,24-12-06,10,CUST-368
ORD-1560,Sandwich,24-09-04,6,CUST-040
ORD-1561,Mocha,24-02-06,10,CUST-366
ORD-1562,Sandwich,24-05-08,11,CUST-133
ORD-1563,Coffee,24-01-04,20,CUST-872
ORD-1564,Cake,24-04-07,16,CUST-199
ORD-1565,Cake,24-05-22,18,CUST-447
ORD-1566,Cappuccino,24-08-05,6,CUST-845
ORD-1567,Espresso,24-08-19,13,CUST-619
ORD-1568,Cappuccino,24-11-11,19,CUST-816
ORD-1569,Espresso,24-07-18,4,CUST-242
ORD-1570,Cappuccino,24-08-07,18,CUST-260
ORD-1571,Coffee,24-01-23,12,CUST-614
ORD-1572,Tea,24-03-13,19,CUST-627
ORD-1573,Tea,24-03-09,15,CUST-484
ORD-1574,Coffee,24-05-31,12,CUST-362
ORD-1575,Espresso,24-01-02,11,CUST-792
ORD-1576,Sandwich,24-11-30,14,CUST-587
ORD-1577,Cappuccino,24-05-27,7,CUST-005
ORD-1578,Tea,24-10-17,2,CUST-188
ORD-1579,Cappuccino,24-08-10,14,CUST-510
ORD-1580,Cake,24-08-17,14,CUST-711
ORD-1581,Mocha,24-02-15,2,CUST-667
ORD-1582,Coffee,24-10-17,3,CUST-058
ORD-1583,Cappuccino,24-09-08,5,CUST-091
ORD-1584,Coffee,24-07-24,20,CUST-499
ORD-1585,Sandwich,24-10-15,11,CUST-337
ORD-1586,Latte,24-08-27,17,CUST-550
ORD-1587,Tea,24-11-30,3,CUST-518
ORD-1588,Cake,24-04-18,13,CUST-386
ORD-1589,Latte,24-07-16,10,CUST-653
ORD-1590,Mocha,24-12-14,16,CUST-617
ORD-1591,Cake,24-04-16,10,CUST-975
ORD-1592,Coffee,24-04-30,14,CUST-159
ORD-1593,Coffee,24-09-03,11,CUST-347
ORD-1594,Coffee,24-01-26,9,CUST-785
ORD-1595,Latte,24-01-28,6,CUST-899
ORD-1596,Coffee,24-01-06,6,CUST-826
ORD-1597,Latte,24-06-20,16,CUST-768
ORD-1598,Espresso,24-11-12,17,CUST-764
ORD-1599,Cappuccino,24-05-05,17,CUST-235
ORD-1600,Tea,24-09-05,17,CUST-304
ORD-1601,Cake,24-12-18,6,CUST-829
ORD-1602,Cappuccino,24-07-04,9,CUST-156
ORD-1603,Cake,24-09-16,16,CUST-449
ORD-1604,Cappuccino,24-02-06,17,CUST-072
ORD-1605,Coffee,24-10-11,5,CUST-757
ORD-1606,Coffee,24-10-26,3,CUST-407
ORD-1607,Cappuccino,24-11-22,5,CUST-933
ORD-1608,Cappuccino,24-10-15,3,CUST-613
ORD-1609,Sandwich,24-07-14,14,CUST-413
ORD-1610,Espresso,24-11-26,7,CUST-237
ORD-1611,Mocha,24-08-03,9,CUST-021
ORD-1612,Cappuccino,24-12-20,13,CUST-233
ORD-1613,Coffee,24-11-16,14,CUST-965
ORD-1614,Cake,24-02-04,16,CUST-163
ORD-1615,Mocha,24-07-28,15,CUST-750
ORD-1616,Sandwich,24-12-21,19,CUST-606
ORD-1617,Mocha,24-05-22,4,CUST-058
ORD-1618,Tea,24-03-01,15,CUST-612
ORD-1619,Latte,24-06-27,6,CUST-178
ORD-1620,Cappuccino,24-12-25,8,CUST-380
ORD-1621,Coffee,24-05-16,20,CUST-960
ORD-1622,Espresso,24-04-25,18,CUST-913
ORD-1623,Coffee,24-02-26,10,CUST-632
ORD-1624,Latte,24-01-31,5,CUST-209
ORD-1625,Cake,24-01-24,3,CUST-574
ORD-1626,Tea,24-10-22,6,CUST-558
ORD-1627,Cappuccino,24-06-14,15,CUST-988
ORD-1628,Coffee,24-07-13,13,CUST-606
ORD-1629,Sandwich,24-11-04,10,CUST-900
ORD-1630,Espresso,24-09-23,8,CUST-562
ORD-1631,Cake,24-05-06,3,CUST-955
ORD-1632,Cappuccino,24-08-03,18,CUST-349
ORD-1633,Latte,24-09-23,7,CUST-831
ORD-1634,Coffee,24-10-11,10,CUST-833
ORD-1635,Latte,24-04-29,2,CUST-009
ORD-1636,Tea,24-06-04,17,CUST-708
ORD-1637,Sandwich,24-10-28,4,CUST-120
ORD-1638,Latte,24-06-14,11,CUST-288
ORD-1639,Espresso,24-05-04,15,CUST-244
ORD-1640,Latte,24-09-12,17,CUST-545
ORD-1641,Cappuccino,24-05-29,4,CUST-517
ORD-1642,Cake,24-11-03,14,CUST-457
ORD-1643,Espresso,24-08-10,2,CUST-818
ORD-1644,Coffee,24-10-04,7,CUST-694
ORD-1645,Coffee,24-08-06,5,CUST-767
ORD-1646,Sandwich,24-08-02,5,CUST-113
ORD-1647,Cake,24-08-02,19,CUST-497
ORD-1648,Sandwich,24-12-04,10,CUST-131
ORD-1649,Latte,24-03-16,5,CUST-089
ORD-1650,Coffee,24-02-07,10,CUST-926
ORD-1651,Mocha,24-02-17,20,CUST-014
ORD-1652,Mocha,24-03-31,3,CUST-082
ORD-1653,Cake,24-09-01,11,CUST-545
ORD-1654,Sandwich,24-02-12,20,CUST-096
ORD-1655,Mocha,24-04-23,3,CUST-394
ORD-1656,Cappuccino,24-09-28,4,CUST-105
ORD-1657,Latte,24-08-27,3,CUST-032
ORD-1658,Cake,24-02-25,6,CUST-413
ORD-1659,Cappuccino,24-08-21,4,CUST-807
ORD-1660,Sandwich,24-07-03,20,CUST-338
ORD-1661,Espresso,24-05-11,7,CUST-798
ORD-1662,Sandwich,24-11-07,4,CUST-497
ORD-1663,Cappuccino,24-05-10,10,CUST-576
ORD-1664,Cappuccino,24-07-20,2,CUST-059
ORD-1665,Espresso,24-09-16,19,CUST-649
ORD-1666,Cake,24-10-11,14,CUST-894
ORD-1667,Sandwich,24-06-23,19,CUST-333
ORD-1668,Latte,24-05-26,11,CUST-635
ORD-1669,Tea,24-11-20,2,CUST-795
ORD-1670,Sandwich,24-04-22,9,CUST-449
ORD-1671,Latte,24-09-30,17,CUST-329
ORD-1672,Cake,24-09-29,12,CUST-651
ORD-1673,Tea,24-06-25,12,CUST-094
ORD-1674,Espresso,24-09-24,12,CUST-417
ORD-1675,Latte,24-02-02,2,CUST-050
ORD-1676,Espresso,24-09-02,19,CUST-735
ORD-1677,Coffee,24-10-23,5,CUST-060
ORD-1678,Coffee,24-09-11,11,CUST-160
ORD-1679,Sandwich,24-07-07,20,CUST-009
ORD-1680,Coffee,24-02-26,17,CUST-802
ORD-1681,Espresso,24-05-04,11,CUST-020
ORD-1682,Tea,24-01-19,19,CUST-463
ORD-1683,Latte,24-01-22,14,CUST-926
ORD-1684,Mocha,24-03-14,6,CUST-490
ORD-1685,Espresso,24-12-18,16,CUST-035
ORD-1686,Sandwich,24-09-18,10,CUST-393
ORD-1687,Mocha,24-07-25,11,CUST-809
ORD-1688,Tea,24-01-18,4,CUST-195
ORD-1689,Mocha,24-05-30,17,CUST-360
ORD-1690,Mocha,24-08-25,7,CUST-245
ORD-1691,Coffee,24-02-10,4,CUST-210
ORD-1692,Tea,24-01-02,17,CUST-092
ORD-1693,Cake,24-04-12,19,CUST-098
ORD-1694,Sandwich,24-03-17,10,CUST-668
ORD-1695,Sandwich,24-01-04,9,CUST-483
ORD-1696,Coffee,24-11-10,6,CUST-434
ORD-1697,Espresso,24-06-30,5,CUST-223
ORD-1698,Coffee,24-06-06,18,CUST-020
ORD-1699,Tea,24-12-13,4,CUST-215
ORD-1700,Coffee,24-12-27,2,CUST-556
ORD-1701,Espresso,24-09-15,2,CUST-721
ORD-1702,Sandwich,24-04-21,15,CUST-024
ORD-1703,Cake,24-08-26,15,CUST-675
ORD-1704,Mocha,24-11-19,14,CUST-904
ORD-1705,Tea,24-06-28,11,CUST-245
ORD-1706,Coffee,24-06-07,7,CUST-596
ORD-1707,Tea,24-12-28,18,CUST-839
ORD-1708,Tea,24-06-20,17,CUST-598
ORD-1709,Sandwich,24-08-25,7,CUST-237
ORD-1710,Latte,24-03-03,5,CUST-849
ORD-1711,Cake,24-06-10,9,CUST-576
ORD-1712,Espresso,24-07-16,11,CUST-819
ORD-1713,Sandwich,24-01-16,2,CUST-842
ORD-1714,Coffee,24-10-12,18,CUST-869
ORD-1715,Mocha,24-04-26,13,CUST-758
ORD-1716,Cappuccino,24-07-21,18,CUST-253
ORD-1717,Sandwich,24-07-04,15,CUST-347
ORD-1718,Mocha,24-05-10,9,CUST-697
ORD-1719,Cappuccino,24-12-16,20,CUST-927
ORD-1720,Coffee,24-11-06,17,CUST-158
ORD-1721,Latte,24-02-19,11,CUST-911
ORD-1722,Cappuccino,24-02-21,2,CUST-276
ORD-1723,Cappuccino,24-12-14,10,CUST-696
ORD-1724,Sandwich,24-12-18,8,CUST-684
ORD-1725,Mocha,24-09-20,18,CUST-643
ORD-1726,Cake,24-12-01,14,CUST-927
ORD-1727,Sandwich,24-03-03,4,CUST-592
ORD-1728,Mocha,24-01-25,8,CUST-687
ORD-1729,Tea,24-12-07,17,CUST-839
ORD-1730,Coffee,24-10-15,3,CUST-526
ORD-1731,Sandwich,24-12-09,9,CUST-535
ORD-1732,Coffee,24-08-21,8,CUST-101
ORD-1733,Mocha,24-06-08,3,CUST-106
ORD-1734,Cake,24-05-06,4,CUST-015
ORD-1735,Cake,24-07-27,13,CUST-113
ORD-1736,Espresso,24-05-20,12,CUST-540
ORD-1737,Cappuccino,24-03-16,19,CUST-820
ORD-1738,Cappuccino,24-11-08,19,CUST-594
ORD-1739,Espresso,24-01-02,17,CUST-071
ORD-1740,Sandwich,24-09-09,2,CUST-933
ORD-1741,Coffee,24-08-01,10,CUST-060
ORD-1742,Tea,24-05-26,13,CUST-003
ORD-1743,Latte,24-01-28,11,CUST-910
ORD-1744,Cappuccino,24-04-09,6,CUST-255
ORD-1745,Mocha,24-04-04,14,CUST-597
ORD-1746,Coffee,24-08-31,2,CUST-337
ORD-1747,Latte,24-09-18,17,CUST-530
ORD-1748,Cake,24-12-07,18,CUST-388
ORD-1749,Cappuccino,24-05-17,7,CUST-043
ORD-1750,Sandwich,24-09-20,18,CUST-088
ORD-1751,Sandwich,24-11-14,15,CUST-043
ORD-1752,Mocha,24-03-07,14,CUST-240
ORD-1753,Sandwich,24-07-22,3,CUST-208
ORD-1754,Mocha,24-08-15,14,CUST-890
ORD-1755,Tea,24-11-28,13,CUST-013
ORD-1756,Mocha,24-08-25,12,CUST-129
ORD-1757,Sandwich,24-01-12,7,CUST-852
ORD-1758,Tea,24-07-31,7,CUST-978
ORD-1759,Tea,24-12-01,13,CUST-132
ORD-1760,Cake,24-03-10,14,CUST-081
ORD-1761,Mocha,24-12-08,8,CUST-233
ORD-1762,Coffee,24-10-31,2,CUST-625
ORD-1763,Latte,24-12-27,14,CUST-614
ORD-1764,Cappuccino,24-09-20,20,CUST-165
ORD-1765,Latte,24-10-28,17,CUST-892
ORD-1766,Cappuccino,24-03-30,5,CUST-672
ORD-1767,Cake,24-08-16,19,CUST-442
ORD-1768,Cake,24-12-22,19,CUST-067
ORD-1769,Espresso,24-11-06,7,CUST-391
ORD-1770,Tea,24-08-02,18,CUST-355
ORD-1771,Espresso,24-11-19,19,CUST-304
ORD-1772,Latte,24-05-11,9,CUST-675
ORD-1773,Sandwich,24-09-11,10,CUST-505
ORD-1774,Cake,24-02-06,14,CUST-633
ORD-1775,Espresso,24-05-28,11,CUST-911
ORD-1776,Cake,24-02-23,7,CUST-768
ORD-1777,Espresso,24-11-01,6,CUST-798
ORD-1778,Espresso,24-03-22,3,CUST-856
ORD-1779,Sandwich,24-03-13,15,CUST-551
ORD-1780,Mocha,24-12-06,17,CUST-701
ORD-1781,Mocha,24-04-13,13,CUST-668
ORD-1782,Tea,24-08-09,7,CUST-741
ORD-1783,Latte,24-06-10,17,CUST-006
ORD-1784,Tea,24-11-19,14,CUST-086
ORD-1785,Espresso,24-05-18,15,CUST-398
ORD-1786,Coffee,24-09-25,10,CUST-355
ORD-1787,Cake,24-08-08,11,CUST-348
ORD-1788,Cappuccino,24-05-24,13,CUST-455
ORD-1789,Tea,24-01-08,18,CUST-492
ORD-1790,Espresso,24-02-26,5,CUST-392
ORD-1791,Latte,24-02-21,16,CUST-547
ORD-1792,Tea,24-08-22,15,CUST-211
ORD-1793,Mocha,24-07-22,3,CUST-950
ORD-1794,Tea,24-11-15,6,CUST-917
ORD-1795,Sandwich,24-08-11,9,CUST-572
ORD-1796,Cappuccino,24-07-26,11,CUST-796
ORD-1797,Mocha,24-11-03,9,CUST-132
ORD-1798,Cappuccino,24-01-18,7,CUST-623
ORD-1799,Latte,24-12-18,15,CUST-324
ORD-1800,Coffee,24-09-19,11,CUST-703
