key,item,date,price,customer
ORD-1374,Coffee,2024-03-17,19.13,CUST-540
ORD-1375,Tea,2024-03-04,9.18,CUST-697
ORD-1376,Latte,2024-03-02,17.65,CUST-002
ORD-1377,Coffee,2024-03-07,13.2,CUST-388
ORD-1378,Cappuccino,2024-03-11,2.44,CUST-240
ORD-1379,Coffee,2024-03-20,12.83,CUST-478
ORD-1380,Espresso,2024-03-27,6.12,CUST-798
ORD-1381,Latte,2024-03-25,18.17,CUST-373
ORD-1382,Latte,2024-03-11,12.95,CUST-700
ORD-1383,Cappuccino,2024-03-04,7.05,CUST-554
ORD-1384,Mocha,2024-03-31,13.18,CUST-948
ORD-1385,Coffee,2024-03-15,3.09,CUST-587
ORD-1386,Latte,2024-03-28,5.98,CUST-208
ORD-1387,Coffee,2024-03-19,5.13,CUST-637
ORD-1388,Coffee,2024-03-12,9.3,CUST-534
ORD-1389,Mocha,2024-03-30,12.27,CUST-889
ORD-1390,Cake,2024-03-30,8.39,CUST-951
ORD-1391,Latte,2024-03-22,14.36,CUST-912
ORD-1392,Cake,2024-03-01,7.29,CUST-919
ORD-1393,Tea,2024-03-23,10.91,CUST-025
ORD-1394,Cappuccino,2024-03-02,15.7,CUST-096
ORD-1395,Mocha,2024-03-24,8.12,CUST-053
ORD-1396,Cake,2024-03-07,17.51,CUST-716
ORD-1397,Coffee,2024-03-23,6.95,CUST-053
ORD-1398,Latte,2024-03-31,19.11,CUST-353
ORD-1399,Sandwich,2024-03-28,16.9,CUST-468
ORD-1400,Mocha,2024-03-11,4.24,CUST-754
ORD-1401,Cappuccino,2024-03-12,3.93,CUST-897
ORD-1402,Mocha,2024-03-20,17.68,CUST-867
ORD-1403,Latte,2024-03-04,8.17,CUST-347
ORD-1404,Coffee,2024-03-03,10.27,CUST-106
ORD-1405,Cappuccino,2024-03-15,9.33,CUST-737
ORD-1406,Sandwich,2024-03-31,18.72,CUST-825
ORD-1407,Latte,2024-03-09,6.32,CUST-242
ORD-1408,Cake,2024-03-25,6.13,CUST-003
ORD-1409,Mocha,2024-03-05,4.29,CUST-947
ORD-1410,Cake,2024-03-06,5.73,CUST-366
ORD-1411,Cake,2024-03-09,3.26,CUST-739
ORD-1412,Cappuccino,2024-03-22,7.65,CUST-530
ORD-1413,Mocha,2024-03-20,8.38,CUST-659
ORD-1414,Sandwich,2024-03-14,15.28,CUST-453
ORD-1415,Tea,2024-03-24,12.01,CUST-858
ORD-1416,Cappuccino,2024-03-25,2.31,CUST-390
ORD-1417,Cappuccino,2024-03-17,3.26,CUST-312
ORD-1418,Cake,2024-03-02,6.65,CUST-985
ORD-1419,Cappuccino,2024-03-26,10.18,CUST-777
ORD-1420,Cappuccino,2024-03-05,6.27,CUST-1000
ORD-1421,Cake,2024-03-01,2.08,CUST-017
ORD-1422,Espresso,2024-03-24,13.57,CUST-521
ORD-1423,Mocha,2024-03-03,8.95,CUST-219
ORD-1424,Sandwich,2024-03-06,9.49,CUST-279
ORD-1425,Tea,2024-03-26,19.45,CUST-842
ORD-1426,Espresso,2024-03-29,13.83,CUST-737
ORD-1427,Cake,2024-03-30,3.16,CUST-269
ORD-1428,Espresso,2024-03-02,13.03,CUST-445
ORD-1429,Mocha,2024-03-28,17.18,CUST-946
ORD-1430,Tea,2024-03-26,8.11,CUST-146
ORD-1431,Sandwich,2024-03-01,18.4,CUST-615
ORD-1432,Mocha,2024-03-14,14.43,CUST-623
ORD-1433,Tea,2024-03-25,19.43,CUST-206
ORD-1434,Coffee,2024-03-06,15.1,CUST-123
ORD-1435,Tea,2024-03-16,3.98,CUST-736
ORD-1436,Mocha,2024-03-31,15.53,CUST-219
ORD-1437,Tea,2024-03-13,16.24,CUST-701
ORD-1438,Tea,2024-03-31,19.22,CUST-241
ORD-1439,Mocha,2024-03-05,17.74,CUST-398
ORD-1440,Espresso,2024-03-17,12.33,CUST-523
ORD-1441,Espresso,2024-03-01,14.48,CUST-795
ORD-1442,Sandwich,2024-03-06,4.12,CUST-007
ORD-1443,Cake,2024-03-05,17.71,CUST-899
ORD-1444,Mocha,2024-03-30,4.68,CUST-128
ORD-1445,Espresso,2024-03-09,10.82,CUST-640
ORD-1446,Latte,2024-03-26,16.74,CUST-800
ORD-1447,Cake,2024-03-26,12.26,CUST-519
ORD-1448,Mocha,2024-03-01,13.57,CUST-813
ORD-1449,Espresso,2024-03-05,19.47,CUST-440
ORD-1450,Tea,2024-03-29,11.49,CUST-797
ORD-1451,Latte,2024-03-12,16.51,CUST-493
ORD-1452,Cappuccino,2024-03-06,17.88,CUST-310
ORD-1453,Espresso,2024-03-22,2.1,CUST-097
ORD-1454,Mocha,2024-03-09,16.39,CUST-367
ORD-1455,Coffee,2024-03-26,11.66,CUST-650
ORD-1456,Sandwich,2024-03-23,17.51,CUST-419
ORD-1457,Cake,2024-03-30,4.18,CUST-864
ORD-1458,Espresso,2024-03-05,9.05,CUST-182
ORD-1459,Coffee,2024-03-19,3.12,CUST-127
ORD-1460,Latte,2024-03-03,8.97,CUST-384
ORD-1461,Mocha,2024-03-16,4.23,CUST-721
ORD-1462,Cake,2024-03-06,3.7,CUST-210
ORD-1463,Sandwich,2024-03-05,16.54,CUST-810
ORD-1464,Cappuccino,2024-03-18,3.58,CUST-742
ORD-1465,Latte,2024-03-23,8.1,CUST-992
ORD-1466,Latte,2024-03-29,6.41,CUST-487
ORD-1467,Coffee,2024-03-29,5.66,CUST-027
ORD-1468,Espresso,2024-03-01,8.59,CUST-569
ORD-1469,Espresso,2024-03-04,19.38,CUST-184
ORD-1470,Coffee,2024-03-03,14.8,CUST-699
ORD-1471,Cake,2024-03-21,9.82,CUST-660
ORD-1472,Cappuccino,2024-03-09,9.14,CUST-097
ORD-1473,Espresso,2024-03-15,15.65,CUST-101
ORD-1474,Sandwich,2024-03-09,3.63,CUST-914
ORD-1475,Sandwich,2024-03-26,9.45,CUST-373
ORD-1476,Mocha,2024-03-06,8.03,CUST-342
ORD-1477,Coffee,2024-03-07,8.0,CUST-838
ORD-1478,Coffee,2024-03-16,11.73,CUST-639
ORD-1479,Coffee,2024-03-01,17.22,CUST-082
ORD-1480,Latte,2024-03-26,10.0,CUST-299
ORD-1481,Coffee,2024-03-01,19.76,CUST-171
ORD-1482,Latte,2024-03-16,18.55,CUST-711
ORD-1483,Cake,2024-03-13,17.29,CUST-771
ORD-1484,Mocha,2024-03-23,18.0,CUST-978
ORD-1485,Cappuccino,2024-03-01,19.85,CUST-048
ORD-1486,Tea,2024-03-06,14.08,CUST-139
ORD-1487,Cappuccino,2024-03-29,11.09,CUST-247
ORD-1488,Cake,2024-03-05,18.54,CUST-013
ORD-1489,Mocha,2024-03-24,17.22,CUST-153
ORD-1490,Espresso,2024-03-12,4.72,CUST-557
ORD-1491,Sandwich,2024-03-13,3.12,CUST-578
ORD-1492,Mocha,2024-03-19,19.34,CUST-002
ORD-1493,Sandwich,2024-03-15,19.51,CUST-528
ORD-1494,Tea,2024-03-20,9.9,CUST-815
ORD-1495,Latte,2024-03-24,9.28,CUST-557
ORD-1496,Espresso,2024-03-09,9.2,CUST-108
ORD-1497,Espresso,2024-03-01,7.08,CUST-759
ORD-1498,Espresso,2024-03-12,16.19,CUST-968
ORD-1499,Coffee,2024-03-24,19.53,CUST-712
ORD-1500,Espresso,2024-03-26,4.41,CUST-938
ORD-1501,Sandwich,2024-03-19,13.93,CUST-277
ORD-1502,Cappuccino,2024-03-21,6.71,CUST-561
ORD-1503,Tea,2024-03-16,12.72,CUST-691
ORD-1504,Cake,2024-03-27,4.28,CUST-510
ORD-1505,Latte,2024-03-15,7.69,CUST-496
ORD-1506,Coffee,2024-03-24,4.3,CUST-974
ORD-1507,Cake,2024-03-05,19.02,CUST-605
ORD-1508,Espresso,2024-03-24,17.88,CUST-362
ORD-1509,Espresso,2024-03-03,12.14,CUST-639
ORD-1510,Espresso,2024-03-07,3.56,CUST-020
ORD-1511,Coffee,2024-03-11,17.23,CUST-796
ORD-1512,Sandwich,2024-03-15,17.11,CUST-596
ORD-1513,Latte,2024-03-02,3.65,CUST-138
ORD-1514,Cake,2024-03-29,11.46,CUST-054
ORD-1515,Mocha,2024-03-09,15.19,CUST-214
ORD-1516,Espresso,2024-03-14,10.12,CUST-690
ORD-1517,Mocha,2024-03-29,16.69,CUST-332
ORD-1518,Latte,2024-03-01,17.17,CUST-191
ORD-1519,Tea,2024-03-15,13.31,CUST-643
ORD-1520,Cappuccino,2024-03-17,5.75,CUST-483
ORD-1521,Sandwich,2024-03-30,19.06,CUST-783
ORD-1522,Mocha,2024-03-05,11.91,CUST-468
ORD-1523,Tea,2024-03-01,5.0,CUST-136
ORD-1524,Mocha,2024-03-05,14.73,CUST-012
ORD-1525,Sandwich,2024-03-11,17.3,CUST-871
ORD-1526,Tea,2024-03-29,15.82,CUST-345
ORD-1527,Latte,2024-03-15,6.76,CUST-810
ORD-1528,Espresso,2024-03-07,18.86,CUST-910
ORD-1529,Espresso,2024-03-25,9.89,CUST-547
ORD-1530,Tea,2024-03-18,8.34,CUST-418
ORD-1531,Coffee,2024-03-04,6.51,CUST-680
ORD-1532,Mocha,2024-03-16,6.11,CUST-332
ORD-1533,Latte,2024-03-15,4.01,CUST-324
ORD-1534,Latte,2024-03-07,11.64,CUST-070
ORD-1535,Latte,2024-03-28,11.07,CUST-369
ORD-1536,Cake,2024-03-02,10.02,CUST-182
ORD-1537,Cake,2024-03-04,15.59,CUST-318
ORD-1538,Sandwich,2024-03-20,12.9,CUST-298
ORD-1539,Mocha,2024-03-26,2.37,CUST-565
ORD-1540,Sandwich,2024-03-01,18.47,CUST-671
ORD-1541,Sandwich,2024-03-21,7.4,CUST-890
ORD-1542,Cake,2024-03-04,19.78,CUST-536
ORD-1543,Latte,2024-03-31,8.86,CUST-324
ORD-1544,Mocha,2024-03-21,3.79,CUST-093
ORD-1545,Sandwich,2024-03-11,6.24,CUST-038
ORD-1546,Mocha,2024-03-17,2.59,CUST-345
ORD-1547,Espresso,2024-03-13,2.54,CUST-268
ORD-1548,Tea,2024-03-07,15.45,CUST-449
ORD-1549,Latte,2024-03-24,3.67,CUST-913
ORD-1550,Espresso,2024-03-27,17.05,CUST-255
ORD-1551,Cappuccino,2024-03-17,18.29,CUST-920
ORD-1552,Cake,2024-03-15,7.18,CUST-667
ORD-1553,Tea,2024-03-25,19.18,CUST-970
ORD-1554,Espresso,2024-03-16,16.55,CUST-985
ORD-1555,Mocha,2024-03-05,5.47,CUST-438
ORD-1556,Tea,2024-03-04,9.96,CUST-040
ORD-1557,Cappuccino,2024-03-22,7.34,CUST-624
ORD-1558,Espresso,2024-03-25,18.52,CUST-330
ORD-1559,Coffee,2024-03-12,5.84,CUST-124
ORD-1560,Sandwich,2024-03-30,18.17,CUST-261
ORD-1561,Sandwich,2024-03-29,7.79,CUST-274
ORD-1562,Latte,2024-03-30,6.98,CUST-795
ORD-1563,Mocha,2024-03-28,2.72,CUST-435
ORD-1564,Cake,2024-03-05,18.04,CUST-312
ORD-1565,Cake,2024-03-30,2.38,CUST-535
ORD-1566,Tea,2024-03-01,17.08,CUST-101
ORD-1567,Mocha,2024-03-10,8.5,CUST-698
ORD-1568,Coffee,2024-03-09,11.47,CUST-728
ORD-1569,Latte,2024-03-17,10.37,CUST-791
ORD-1570,Cake,2024-03-29,2.4,CUST-278
ORD-1571,Sandwich,2024-03-29,6.3,CUST-750
ORD-1572,Sandwich,2024-03-01,4.35,CUST-613
ORD-1573,Latte,2024-03-13,17.55,CUST-848
ORD-1574,Coffee,2024-03-17,2.97,CUST-225
ORD-1575,Espresso,2024-03-16,5.33,CUST-361
ORD-1576,Sandwich,2024-03-28,6.36,CUST-168
ORD-1577,Espresso,2024-03-13,2.48,CUST-296
ORD-1578,Cake,2024-03-15,13.18,CUST-347
ORD-1579,Cake,2024-03-06,15.8,CUST-186
ORD-1580,Sandwich,2024-03-05,2.46,CUST-244
ORD-1581,Cake,2024-03-13,13.37,CUST-655
ORD-1582,Cake,2024-03-21,8.56,CUST-972
ORD-1583,Sandwich,2024-03-10,15.04,CUST-888
ORD-1584,Mocha,2024-03-17,16.99,CUST-452
ORD-1585,Latte,2024-03-14,4.93,CUST-495
ORD-1586,Sandwich,2024-03-22,14.4,CUST-394
ORD-1587,Cappuccino,2024-03-15,7.81,CUST-823
ORD-1588,Tea,2024-03-04,5.55,CUST-740
ORD-1589,Tea,2024-03-11,7.27,CUST-493
ORD-1590,Cake,2024-03-27,3.22,CUST-782
ORD-1591,Tea,2024-03-19,2.26,CUST-678
ORD-1592,Sandwich,2024-03-10,17.95,CUST-111
ORD-1593,Cappuccino,2024-03-07,17.88,CUST-928
ORD-1594,Cappuccino,2024-03-05,9.21,CUST-506
ORD-1595,Cake,2024-03-31,13.51,CUST-054
ORD-1596,Coffee,2024-03-12,17.64,CUST-416
ORD-1597,Cake,2024-03-08,3.32,CUST-522
ORD-1598,Tea,2024-03-19,6.54,CUST-769
ORD-1599,Tea,2024-03-06,11.65,CUST-046
ORD-1600,Mocha,2024-03-12,15.23,CUST-702
ORD-1601,Espresso,2024-03-22,14.21,CUST-804
ORD-1602,Tea,2024-03-27,15.97,CUST-740
ORD-1603,Sandwich,2024-03-06,16.53,CUST-561
ORD-1604,Latte,2024-03-24,11.95,CUST-119
ORD-1605,Mocha,2024-03-25,4.4,CUST-695
ORD-1606,Espresso,2024-03-26,17.91,CUST-018
ORD-1607,Sandwich,2024-03-16,7.4,CUST-290
ORD-1608,Mocha,2024-03-02,3.64,CUST-789
ORD-1609,Cake,2024-03-16,13.55,CUST-981
ORD-1610,Cappuccino,2024-03-19,3.16,CUST-759
ORD-1611,Cake,2024-03-06,11.85,CUST-157
ORD-1612,Mocha,2024-03-15,19.59,CUST-864
ORD-1613,Coffee,2024-03-22,2.18,CUST-720
ORD-1614,Cake,2024-03-23,15.8,CUST-688
ORD-1615,Cappuccino,2024-03-27,10.4,CUST-477
ORD-1616,Espresso,2024-03-01,3.47,CUST-070
ORD-1617,Sandwich,2024-03-16,16.15,CUST-961
ORD-1618,Tea,2024-03-30,6.39,CUST-592
ORD-1619,Cappuccino,2024-03-18,3.85,CUST-148
ORD-1620,Cappuccino,2024-03-21,12.61,CUST-837
ORD-1621,Coffee,2024-03-27,14.27,CUST-054
ORD-1622,Latte,2024-03-29,5.63,CUST-193
ORD-1623,Sandwich,2024-03-03,12.86,CUST-341
ORD-1624,Coffee,2024-03-18,6.45,CUST-943
ORD-1625,Sandwich,2024-03-27,2.27,CUST-023
ORD-1626,Cake,2024-03-23,8.27,CUST-514
ORD-1627,Cake,2024-03-07,15.99,CUST-693
ORD-1628,Cappuccino,2024-03-25,10.34,CUST-295
ORD-1629,Espresso,2024-03-26,16.13,CUST-449
ORD-1630,Cappuccino,2024-03-28,16.38,CUST-905
ORD-1631,Espresso,2024-03-11,11.19,CUST-829
ORD-1632,Latte,2024-03-17,2.88,CUST-700
ORD-1633,Tea,2024-03-18,14.87,CUST-874
ORD-1634,Coffee,2024-03-07,7.9,CUST-691
ORD-1635,Espresso,2024-03-27,4.28,CUST-574
ORD-1636,Coffee,2024-03-10,10.15,CUST-110
ORD-1637,Sandwich,2024-03-27,3.69,CUST-001
ORD-1638,Coffee,2024-03-21,5.64,CUST-184
ORD-1639,Mocha,2024-03-16,10.48,CUST-136
ORD-1640,Espresso,2024-03-19,3.6,CUST-382
ORD-1641,Cake,2024-03-26,17.12,CUST-208
ORD-1642,Mocha,2024-03-12,9.91,CUST-665
ORD-1643,Cappuccino,2024-03-30,3.58,CUST-125
ORD-1644,Espresso,2024-03-19,16.45,CUST-956
ORD-1645,Mocha,2024-03-15,8.21,CUST-261
ORD-1646,Espresso,2024-03-26,4.76,CUST-810
ORD-1647,Mocha,2024-03-02,2.41,CUST-773
ORD-1648,Latte,2024-03-21,3.81,CUST-574
ORD-1649,Coffee,2024-03-12,9.55,CUST-937
ORD-1650,Tea,2024-03-09,13.67,CUST-853
ORD-1651,Latte,2024-03-13,11.11,CUST-993
ORD-1652,Coffee,2024-03-03,11.81,CUST-739
ORD-1653,Coffee,2024-03-26,3.07,CUST-851
ORD-1654,Cake,2024-03-24,17.68,CUST-355
ORD-1655,Cake,2024-03-07,16.7,CUST-190
ORD-1656,Mocha,2024-03-18,5.45,CUST-524
ORD-1657,Coffee,2024-03-17,17.3,CUST-839
ORD-1658,Cake,2024-03-23,5.83,CUST-035
ORD-1659,Coffee,2024-03-15,7.77,CUST-603
ORD-1660,Sandwich,2024-03-26,13.19,CUST-455
ORD-1661,Cake,2024-03-10,19.81,CUST-782
ORD-1662,Sandwich,2024-03-23,4.68,CUST-228
ORD-1663,Espresso,2024-03-12,12.01,CUST-525
ORD-1664,Sandwich,2024-03-17,15.74,CUST-547
ORD-1665,Espresso,2024-03-17,14.64,CUST-823
ORD-1666,Cake,2024-03-13,3.6,CUST-254
ORD-1667,Cake,2024-03-11,15.69,CUST-204
ORD-1668,Coffee,2024-03-18,11.96,CUST-622
ORD-1669,Tea,2024-03-29,6.65,CUST-461
ORD-1670,Cake,2024-03-01,5.14,CUST-105
ORD-1671,Espresso,2024-03-30,10.18,CUST-570
ORD-1672,Tea,2024-03-27,18.55,CUST-865
ORD-1673,Cake,2024-03-21,6.39,CUST-123
ORD-1674,Tea,2024-03-13,4.05,CUST-051
ORD-1675,Mocha,2024-03-17,12.31,CUST-972
ORD-1676,Espresso,2024-03-21,9.61,CUST-358
ORD-1677,Coffee,2024-03-29,2.28,CUST-449
ORD-1678,Tea,2024-03-01,18.29,CUST-145
ORD-1679,Cake,2024-03-08,11.08,CUST-757
ORD-1680,Coffee,2024-03-14,19.96,CUST-377
ORD-1681,Cappuccino,2024-03-14,18.28,CUST-598
ORD-1682,Cake,2024-03-27,3.99,CUST-240
ORD-1683,Mocha,2024-03-27,11.4,CUST-210
ORD-1684,Sandwich,2024-03-24,2.51,CUST-019
ORD-1685,Sandwich,2024-03-04,3.62,CUST-154
ORD-1686,Tea,2024-03-12,6.39,CUST-594
ORD-1687,Mocha,2024-03-30,13.57,CUST-825
ORD-1688,Cake,2024-03-26,5.05,CUST-166
ORD-1689,Tea,2024-03-22,2.05,CUST-515
ORD-1690,Sandwich,2024-03-09,15.17,CUST-707
ORD-1691,Tea,2024-03-26,18.2,CUST-415
ORD-1692,Latte,2024-03-14,5.49,CUST-290
ORD-1693,Cappuccino,2024-03-25,2.39,CUST-137
ORD-1694,Sandwich,2024-03-30,3.89,CUST-357
ORD-1695,Tea,2024-03-10,2.8,CUST-390
ORD-1696,Cake,2024-03-28,8.22,CUST-982
ORD-1697,Tea,2024-03-18,17.91,CUST-931
ORD-1698,Espresso,2024-03-25,15.9,CUST-942
ORD-1699,Cappuccino,2024-03-31,7.35,CUST-935
ORD-1700,Tea,2024-03-19,15.57,CUST-468
ORD-1701,Tea,2024-03-30,5.4,CUST-342
ORD-1702,Espresso,2024-03-30,11.68,CUST-602
ORD-1703,Sandwich,2024-03-27,11.49,CUST-388
ORD-1704,Tea,2024-03-12,5.98,CUST-354
ORD-1705,Tea,2024-03-06,3.81,CUST-427
ORD-1706,Tea,2024-03-08,4.08,CUST-035
ORD-1707,Tea,2024-03-06,13.57,CUST-812
ORD-1708,Mocha,2024-03-18,9.4,CUST-347
ORD-1709,Espresso,2024-03-17,14.7,CUST-278
ORD-1710,Sandwich,2024-03-05,18.99,CUST-800
ORD-1711,Cake,2024-03-03,19.84,CUST-298
ORD-1712,Sandwich,2024-03-27,3.75,CUST-125
ORD-1713,Tea,2024-03-02,15.12,CUST-246
ORD-1714,Sandwich,2024-03-12,5.12,CUST-619
ORD-1715,Sandwich,2024-03-16,10.22,CUST-866
ORD-1716,Mocha,2024-03-05,19.11,CUST-412
ORD-1717,Tea,2024-03-16,2.84,CUST-687
ORD-1718,Cake,2024-03-01,4.35,CUST-749
ORD-1719,Coffee,2024-03-03,13.27,CUST-594
ORD-1720,Mocha,2024-03-11,9.4,CUST-425
ORD-1721,Tea,2024-03-01,2.75,CUST-888
ORD-1722,Latte,2024-03-16,16.02,CUST-700
ORD-1723,Coffee,2024-03-03,16.7,CUST-723
ORD-1724,Latte,2024-03-05,12.19,CUST-416
ORD-1725,Mocha,2024-03-19,3.54,CUST-307
ORD-1726,Mocha,2024-03-18,18.78,CUST-156
ORD-1727,Cake,2024-03-27,4.94,CUST-707
ORD-1728,Mocha,2024-03-24,6.29,CUST-389
ORD-1729,Latte,2024-03-15,17.02,CUST-493
ORD-1730,Tea,2024-03-19,12.49,CUST-551
ORD-1731,Mocha,2024-03-23,19.62,CUST-340
ORD-1732,Coffee,2024-03-02,10.35,CUST-355
ORD-1733,Mocha,2024-03-13,12.07,CUST-459
ORD-1734,Mocha,2024-03-27,10.41,CUST-839
ORD-1735,Cake,2024-03-31,6.46,CUST-376
ORD-1736,Coffee,2024-03-03,14.96,CUST-504
ORD-1737,Coffee,2024-03-02,12.72,CUST-241
ORD-1738,Cake,2024-03-08,4.4,CUST-292
ORD-1739,Latte,2024-03-27,3.79,CUST-858
ORD-1740,Cappuccino,2024-03-06,14.3,CUST-329
ORD-1741,Tea,2024-03-16,9.36,CUST-447
ORD-1742,Coffee,2024-03-18,3.46,CUST-456
ORD-1743,Sandwich,2024-03-07,2.89,CUST-238
ORD-1744,Sandwich,2024-03-08,10.47,CUST-330
ORD-1745,Cake,2024-03-13,11.51,CUST-743
ORD-1746,Cake,2024-03-04,19.08,CUST-390
ORD-1747,Latte,2024-03-05,19.03,CUST-048
ORD-1748,Sandwich,2024-03-14,12.41,CUST-406
ORD-1749,Latte,2024-03-01,15.05,CUST-537
ORD-1750,Cappuccino,2024-03-25,7.65,CUST-998
ORD-1751,Sandwich,2024-03-14,6.58,CUST-994
ORD-1752,Cappuccino,2024-03-17,8.67,CUST-376
ORD-1753,Tea,2024-03-24,6.32,CUST-701
ORD-1754,Mocha,2024-03-10,17.66,CUST-166
ORD-1755,Cake,2024-03-16,19.03,CUST-716
ORD-1756,Tea,2024-03-17,4.1,CUST-564
ORD-1757,Tea,2024-03-19,16.25,CUST-117
ORD-1758,Cake,2024-03-30,18.58,CUST-122
ORD-1759,Cappuccino,2024-03-05,13.77,CUST-956
ORD-1760,Coffee,2024-03-19,11.72,CUST-854
ORD-1761,Cake,2024-03-16,8.78,CUST-917
ORD-1762,Coffee,2024-03-01,11.08,CUST-364
ORD-1763,Cake,2024-03-26,12.57,CUST-283
ORD-1764,Tea,2024-03-22,16.07,CUST-009
ORD-1765,Coffee,2024-03-26,8.29,CUST-045
ORD-1766,Sandwich,2024-03-08,5.21,CUST-016
ORD-1767,Coffee,2024-03-24,7.96,CUST-713
ORD-1768,Coffee,2024-03-02,3.12,CUST-245
ORD-1769,Latte,2024-03-24,5.71,CUST-355
ORD-1770,Mocha,2024-03-30,4.33,CUST-672
ORD-1771,Sandwich,2024-03-14,7.93,CUST-434
ORD-1772,Cake,2024-03-17,17.7,CUST-487
ORD-1773,Mocha,2024-03-19,2.62,CUST-673
ORD-1774,Mocha,2024-03-05,10.0,CUST-088
ORD-1775,Sandwich,2024-03-14,19.97,CUST-298
ORD-1776,Tea,2024-03-08,3.14,CUST-328
ORD-1777,Espresso,2024-03-14,19.44,CUST-155
ORD-1778,Tea,2024-03-20,11.63,CUST-081
ORD-1779,Cappuccino,2024-03-12,4.93,CUST-036
ORD-1780,Mocha,2024-03-30,19.75,CUST-101
ORD-1781,Tea,2024-03-28,7.88,CUST-907
ORD-1782,Tea,2024-03-22,12.64,CUST-461
ORD-1783,Latte,2024-03-21,9.89,CUST-322
ORD-1784,Cake,2024-03-10,19.6,CUST-026
ORD-1785,Cappuccino,2024-03-03,8.32,CUST-235
ORD-1786,Espresso,2024-03-06,16.59,CUST-351
ORD-1787,Latte,2024-03-08,6.2,CUST-122
ORD-1788,Latte,2024-03-02,11.89,CUST-844
ORD-1789,Mocha,2024-03-25,4.2,CUST-145
ORD-1790,Tea,2024-03-02,19.45,CUST-409
ORD-1791,Latte,2024-03-22,9.07,CUST-681
ORD-1792,Sandwich,2024-03-13,17.53,CUST-333
ORD-1793,Sandwich,2024-03-31,6.76,CUST-230
ORD-1794,Mocha,2024-03-19,19.18,CUST-791
ORD-1795,Tea,2024-03-14,10.53,CUST-043
ORD-1796,Latte,2024-03-21,13.54,CUST-566
ORD-1797,Latte,2024-03-29,16.06,CUST-607
ORD-1798,Cappuccino,2024-03-26,17.31,CUST-345
ORD-1799,Mocha,2024-03-14,12.01,CUST-221
ORD-1800,Espresso,2024-03-02,16.18,CUST-677
ORD-1801,Sandwich,2024-03-14,17.41,CUST-951
ORD-1802,Mocha,2024-03-08,18.76,CUST-847
ORD-1803,Coffee,2024-03-13,2.99,CUST-514
ORD-1804,Cake,2024-03-13,15.74,CUST-461
ORD-1805,Latte,2024-03-30,15.4,CUST-864
ORD-1806,Espresso,2024-03-23,16.39,CUST-803
ORD-1807,Latte,2024-03-14,18.98,CUST-943
ORD-1808,Tea,2024-03-19,12.38,CUST-472
ORD-1809,Sandwich,2024-03-06,4.81,CUST-557
ORD-1810,Sandwich,2024-03-09,18.9,CUST-409
ORD-1811,Espresso,2024-03-09,11.79,CUST-335
ORD-1812,Mocha,2024-03-20,14.12,CUST-250
ORD-1813,Tea,2024-03-28,5.3,CUST-743
ORD-1814,Cappuccino,2024-03-04,10.71,CUST-330
ORD-1815,Cappuccino,2024-03-15,12.94,CUST-961
ORD-1816,Cake,2024-03-29,3.98,CUST-396
ORD-1817,Cake,2024-03-15,18.17,CUST-333
ORD-1818,Tea,2024-03-03,11.29,CUST-328
ORD-1819,Sandwich,2024-03-04,8.04,CUST-544
ORD-1820,Sandwich,2024-03-15,3.23,CUST-137
ORD-1821,Tea,2024-03-30,19.84,CUST-078
ORD-1822,Coffee,2024-03-15,7.72,CUST-602
ORD-1823,Mocha,2024-03-04,8.08,CUST-410
ORD-1824,Latte,2024-03-20,18.98,CUST-365
ORD-1825,Sandwich,2024-03-16,9.72,CUST-301
ORD-1826,Mocha,2024-03-26,4.8,CUST-705
ORD-1827,Sandwich,2024-03-28,19.92,CUST-946
ORD-1828,Cappuccino,2024-03-09,19.25,CUST-566
ORD-1829,Coffee,2024-03-07,19.81,CUST-645
ORD-1830,Tea,2024-03-16,12.43,CUST-430
ORD-1831,Cake,2024-03-19,5.67,CUST-190
ORD-1832,Coffee,2024-03-07,8.67,CUST-566
ORD-1833,Sandwich,2024-03-05,9.24,CUST-605
ORD-1834,Cake,2024-03-24,6.54,CUST-924
ORD-1835,Coffee,2024-03-12,6.25,CUST-122
ORD-1836,Tea,2024-03-09,11.35,CUST-295
ORD-1837,Cake,2024-03-27,5.01,CUST-390
ORD-1838,Cake,2024-03-17,17.69,CUST-109
ORD-1839,Sandwich,2024-03-30,7.27,CUST-834
ORD-1840,Latte,2024-03-09,19.27,CUST-213
ORD-1841,Cake,2024-03-13,19.89,CUST-730
ORD-1842,Latte,2024-03-22,7.19,CUST-376
ORD-1843,Sandwich,2024-03-07,16.39,CUST-858
ORD-1844,Coffee,2024-03-24,10.65,CUST-939
ORD-1845,Tea,2024-03-04,12.82,CUST-983
ORD-1846,Cake,2024-03-01,18.19,CUST-727
ORD-1847,Tea,2024-03-30,13.55,CUST-382
ORD-1848,Latte,2024-03-05,14.18,CUST-717
ORD-1849,Espresso,2024-03-12,4.3,CUST-131
ORD-1850,Tea,2024-03-31,3.81,CUST-778
ORD-1851,Mocha,2024-03-14,6.31,CUST-346
ORD-1852,Cappuccino,2024-04-02,8.1,CUST-618
ORD-1853,Latte,2024-04-19,8.24,CUST-583
ORD-1854,Cake,2024-04-22,16.65,CUST-245
ORD-1855,Latte,2024-04-20,19.37,CUST-219
ORD-1856,Latte,2024-04-22,17.2,CUST-973
ORD-1857,Tea,2024-04-11,5.44,CUST-670
